row ID,row m/z,row retention time,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,Unnamed: 33
5790,305.15112049797307,1.65175,22263.004288269018,29510.84530361937,32406.8784343262,49060.42531347655,32360.022108459507,34790.87861987306,101169.39775231927,72116.5345773621,33144.98169274903,85437.94942532353,6563.727551513682,65620.42624548341,60788.298415771525,17524.725016357435,70225.27875366206,52600.86757534788,78840.22126190184,68300.95229284662,107531.62608972176,55719.00046582033,60356.49371923829,58066.935863891566,63361.910483581516,51383.89099291994,48816.43136761479,55471.10600845336,50618.375304687506,47509.86783166507,8077.915103790294,49052.98209716796,
5950,357.1880968177365,11.42155972222222,50779.03024731457,23751.250610870324,5060.824829711995,29872.01817431641,57393.82909674082,62441.409583068926,1045.8638984375036,0.0,3032.4898262328925,834.2230631103444,5330.737078781114,1554.2293189697132,1299.3123147582965,1405.0556964111704,0.0,1045.2342499999907,1414.9759684448118,0.0,1314.1651315918014,1110.3481384277306,1302.8449019164925,0.0,0.0,1313.3082570648382,1525.5447187500115,3591.261769226061,1493.4510641784454,1867.5380717468202,0.0,1239.564994354244,
5976,375.2104569035759,22.92122222222222,153982.21672851563,94448.50907623296,34165.56756439202,55120.74782440194,108475.22198638912,177078.78227508566,117148.96182373092,98608.41465454038,168560.97502441378,114883.79579345742,4860.892943115206,313507.3897991955,319543.95214111445,130613.79423217752,348052.54476501397,435810.1484924306,443483.0850842275,8013.463721313416,452982.33765807975,4198.375281982397,65214.236281738304,6386.017754516544,42483.285251464964,273192.09646484413,58909.05774658161,353961.3106164549,292379.3901452629,502971.32968658383,274942.6045373529,528359.2662835702,
6005,303.14534769118336,18.503627777777787,45614.34441162079,51982.46061889665,81769.55144775388,63933.81117675805,23099.644484253196,31036.746053466635,7619.912336425736,7563.934321289017,7117.902587890582,60548.43708984389,29558.68001953105,94168.51228759762,7743.932856445243,117969.5175689701,14885.669935303184,37175.273155517985,14133.138254394944,6770.3456372069895,28621.401063232744,61475.69549438437,119337.14291626008,59321.77538574227,42294.969846191125,31798.01443237343,80716.09527954116,7543.223432617142,410769.2713155517,71338.28427734342,22698.574301758188,144930.49202148448,
6055,303.1451797270303,15.561901111111116,14978.362240722892,7041.310538818207,7966.135131835766,52513.68994555664,29553.660212890718,204155.34806042534,29148.973884399435,14872.975893066356,86653.38406164524,51478.856882568216,51812.29669458002,46629.16598950212,83178.3198503417,197756.6479611818,16736.988587402237,35448.145248046916,76766.40521472161,7854.454672363407,81685.64391345206,71879.4648127441,232331.8959208986,60393.60468237327,32755.367018432564,112646.18346423346,66309.48633288572,65279.10550732409,8877.413477050923,15340.764671386682,53135.18698583972,110176.95396630898,
6113,355.24614036919485,24.74293333333333,63017.35044067339,51597.822695312556,42587.96244445771,52334.634457397646,45971.89914550748,69127.5629760744,22267.427044982738,14448.176943359204,11892.645494690192,17752.27723999058,24881.33276611312,142515.62223388694,147948.73868042018,20738.664161987457,151345.09588012687,149785.8288464358,158867.04100463874,120455.12956573449,166013.13654418947,147705.63192993132,135648.2952160635,109818.91930480981,111299.13258789033,112452.11704162636,140983.62424377454,111839.74105224533,106503.60572387703,120064.10805236804,117259.6292285155,127420.77006103507,
6207,303.1454342779389,14.415250000000002,164549.1507841797,37543.55880883778,76715.31488867187,8008.540308837955,173068.06100238045,32532.368566162182,38321.47639563008,185795.48902673356,172175.0961561279,100703.09089294422,22911.603821899425,93475.54441931144,15958.22655810542,109268.72176220699,47425.376633422995,119177.58510192868,183216.88932873524,61003.747589111335,91294.13584313936,144985.54325964354,79025.40634790034,16047.523866699043,43627.03887707511,46319.472959228566,307221.2094080809,380841.162041321,62881.368729980495,40391.14771813982,70335.63581896991,70568.53000451649,
6233,303.144992779958,12.261708888888894,73372.67791815185,20005.415182067874,99343.23366925077,69030.38775299085,39083.3343729858,22405.866015625004,7249.127635498163,6425.914196533256,68595.13457214361,14520.660936767705,7335.070375976346,19269.944392211743,32624.938077514722,21153.391320800725,39049.13250708023,13588.155600952312,39871.72217980958,66371.59038598639,105416.4123590086,45874.10637054425,120441.69254565446,14348.844816894498,13791.989302490192,21181.210911376875,20733.268609985458,105830.97952221658,68540.03575488273,13378.78023461911,30719.261515930386,54000.39989813254,
6237,303.14504357619666,13.11934222222222,87480.68952490222,15175.339314208954,14692.654302490077,14481.796970825095,69952.40618579107,86436.28108135996,7546.483655761839,5938.999417968753,118121.46744750974,29496.668141113398,19874.016996582104,42389.80969323743,5894.301437744012,76611.46363830565,15282.872637207216,43789.594115600565,31276.385338744996,8076.447841308658,23425.343466064303,62795.48978503423,60181.53064929173,15475.705461670044,28230.89698229993,50974.88026855448,73065.56887658728,28472.29949359129,29982.626591064458,30122.48694287117,35023.84861071788,96401.33425341784,
6330,303.14535935954126,14.789697777777778,29394.778195556562,68851.24130590819,63898.57341174322,72351.01804736332,40326.068994079615,60740.97931396498,17947.438740356396,44893.80291332987,7416.315703125002,30781.257794433488,85927.36048840333,7209.820608398552,23718.274090576302,88296.60361755385,385487.19997460954,7071.55547241201,7895.023190063541,8495.134166015441,209931.2394652101,105958.93243261713,538856.970623718,30934.434124267653,22206.305682983257,15838.473167968701,77523.52531713854,103637.86620166038,111385.3157200928,22016.705280273287,60745.21455078112,125604.15828393554,
6331,320.1718068087219,1.0232427777777775,224947.7045891113,112869.79137023925,60242.46379101562,50996.88644213865,92386.63749536133,28774.833274047858,240271.76853167725,133755.71600819394,241730.55115417484,139355.5353410645,243992.88692480477,36234.81347009276,75109.28895043947,43623.92580981445,114830.51690832515,54103.061210327156,234196.35163970952,92684.72664758301,22114.899364990233,55817.46703155516,126541.96400659182,220736.16669458008,60909.093255737316,221931.4989820557,225906.15174737546,53693.239313964834,221988.57479937747,224097.31264013663,215949.5190633545,222325.33898901372,
6363,453.2121002351865,2.9261927777777785,51221.32442962648,87870.6534961853,57901.1262662964,60709.469084472636,57726.665703948966,44146.426067260734,97442.9156806641,113088.73674481203,90099.54411062623,47692.62434613039,109773.63564364624,123843.20534518435,116596.00481295778,58321.70515097046,130241.50127334592,112525.6731213379,126653.47532662965,98740.79230691527,128344.63665649413,107283.71774198917,95037.72971237182,90141.24300950623,97411.24560537725,70415.54317260742,220375.26931686405,73354.95962258911,74142.93594900513,73418.80491516115,75494.60468234251,77888.85675732423,
6668,393.22129400655535,10.21186,31408.406660888708,18697.14780773932,81483.32184710704,14723.583875121953,79729.11681231685,52494.516196105964,9827.746809021093,9754.978829101554,34501.13423266622,17261.651826416164,26013.930226013315,4159.497255920443,33736.438981903026,25156.25877026361,10066.121161132789,31662.23873895267,21693.68537957766,12505.621355499276,67694.027314087,32112.500727539114,12379.669923370348,6026.394322448741,15922.007079528767,36713.704562011735,16771.238028289798,32328.45753320313,10090.9358178405,38207.022751342745,24901.949823791405,17151.23925817869,
6671,303.1451504283549,15.857421111111114,90374.83616735814,37534.227134521374,23479.901959472667,68059.90410339364,331413.0121433715,164291.7995473636,51642.42166687013,7494.721162353694,72398.08100842283,53828.13812292458,114682.63658776881,45460.068356933516,134384.68987170386,183659.79412744145,225361.128888428,7173.929567626742,40222.72859338368,37248.854096069255,81685.64391345206,178793.83907385234,193355.39724682661,83318.81186242672,14450.997173584004,135429.5646859131,260227.6117471924,414569.9470727544,32125.649646240152,7789.950322875747,112497.72202600088,72149.6783220217,
6681,303.14530240367094,15.168995555555556,7124.743822509823,7660.230673339965,31817.081659545747,106713.17607214344,71981.78894970693,257503.68163830595,9261.754181640423,46175.731488159065,141890.1276947019,35421.12207202151,37648.72916174308,24221.80954321296,39552.33994165041,73233.7060831907,7166.339148681485,7818.766150879031,13286.394339172524,21838.0605134277,103849.74025695787,45734.838314208864,287494.8902087407,46910.56776208493,60511.514570434534,18224.00523413088,126156.96191259766,99440.19266357415,54068.268588867286,7732.053123046878,7301.249019775232,65993.79218591325,
6703,353.22717210279535,21.66528333333333,55414.32148437515,4366.223712158164,35046.79978515645,32449.965514526142,49264.004633789256,24305.15351318343,190563.6027880864,6573.527772827109,397753.0559069816,189706.07727905238,252138.3410144052,571079.5191406257,562504.9949914555,261090.73006530714,605539.3522082509,608145.6971307357,15055.279542236229,42970.043516846,597960.6391162096,76842.38329833992,62882.361525879285,4436.717132568667,51080.92877868679,668921.8322503645,75965.71678710933,905044.9586663856,685708.7724871809,800766.295260011,691788.7907043458,984087.0540368644,
6769,347.2414798728064,25.60088888888889,43501.5816235353,30334.98219421368,12112.709129638975,14755.240467529196,43456.70693908704,26327.18373657209,135409.31990661626,136639.84470367432,206312.66399780227,147248.36268676716,192287.68081237888,256228.30314331004,271175.7898434447,154903.5932141103,283870.0231091311,481328.6664910883,518197.1435745232,13192.66849914541,478476.50292053114,11585.621425781299,16941.77651702876,11443.656648254266,12142.544621277011,285340.56648559484,16171.927088928118,301581.4886950696,262580.1549267577,292542.4012014771,284973.0879034423,314979.1893621833,
6816,305.23234959379533,14.183535,71376.63453265378,68091.97902502447,62105.97630520626,64708.61490039053,68619.67005822752,67193.69587847896,37682.42027249148,38132.06225402834,56000.30399987794,37866.11075949097,55629.48866107169,69897.63179452537,89668.45062542727,45701.949395813004,91018.42614880377,96891.05784570317,70324.46104620358,51214.156935791085,95317.40780612188,59083.357933502215,55227.329975463865,44505.336559814445,43387.32065585323,50085.776588806184,54514.69117004398,60039.869883636384,53879.885472290065,52344.304208099406,54108.210682708705,62525.106167541555,
6911,409.2010650967197,8.83236264367816,49669.61151098634,49479.08207678224,23136.765793823364,50690.268481140185,50406.67678063958,50184.067933624276,6271.536123214732,0.0,13159.512177902285,985.3618833160432,18748.819650268568,9167.236061904921,9006.183259262029,14433.194156906078,5233.696214447062,18005.664700592013,7540.224655578581,14708.27585252376,1743.7543606872898,17443.707829193077,10615.15222534187,10797.75994700625,6390.232029693499,103873.44110394297,27009.28552215581,142374.94848452747,97529.57183935554,143378.81579763806,110089.7027829895,166340.04071719365,
6925,303.1449361073312,10.79266,25088.155920837384,99655.24578149412,105128.52099694817,36533.1091558836,141689.43169995112,55126.53565051267,24237.21683618175,6572.885414062605,28803.848299194455,38628.95355993645,6718.240732055719,38909.0581672363,45596.86356750497,14237.26875512691,6587.908723388777,33224.882003601044,5875.834664184665,13770.500729064863,19848.51111767573,12026.460203552164,34821.58856774882,5382.1390235596555,52592.60258312988,19077.799862670734,76130.37030346679,64178.54446282957,42115.38975512685,6469.1978347169,6695.536854980323,12869.461155822659,
7206,303.1446310418272,11.046769444444447,48524.60432983405,75766.29656762707,26220.498593017554,47489.05757354753,104096.46958886727,51009.51626190172,73654.10389343262,6745.849170898545,128593.2217454834,46423.80362707512,6988.226273437503,6476.245970947125,6861.895889160266,36435.928358947865,20774.43131958005,13884.951063842793,6613.86557116685,6132.013224792397,13753.184297851416,43636.519735839676,73884.28382775867,5731.892513305495,59239.07869671635,32199.388992309552,63707.05122576905,14362.569332519442,73855.7378895264,71009.83492028824,11281.839445800959,66572.41178942856,
7275,349.25583720573684,10.119508888888888,49585.46471594253,42442.32705224611,36206.63872909545,42883.63009475706,56489.260619140696,41969.941026306034,6466.517271209731,3563.659525451647,14889.493466949529,3595.8174208679266,17008.787141082754,10423.842964477572,16806.78762245176,13484.035466552705,11567.447648193369,166974.92075180035,175159.1420362549,1592.3332229232806,168214.58234808355,1378.6953698730667,10494.705733825704,1038.6494477539336,1473.5940809326162,1196.2561361694231,7727.4261782684325,49598.68656109621,6994.286707031226,41456.425599060065,3835.695197936997,33987.186637359795,
7367,371.2390399639566,6.158351666666666,29217.11021182252,29865.038328338618,32803.925009857165,30718.225760650566,30959.275472076435,29308.154891357448,2345.13255020142,3569.5059252319293,4921.743705833431,3621.747119842522,3215.2521394424457,16337.712043853746,20359.076057952894,3348.197869110112,16779.941711395306,17478.539224151653,21628.32274566654,5521.875042053237,13360.40625848397,19251.058528137186,15431.33670535279,4548.091278503432,3182.4546146392827,16844.348933670048,15218.367241119367,19749.36906686401,13984.792825271608,20831.9838392563,14996.042331726065,21579.300236755374,
7470,369.18979841121524,22.889316666666666,26629.07236450177,13402.698458252366,26019.340050659448,20833.89173828165,6483.248776855429,14127.949453124893,69650.66921875058,68961.6968579097,169750.52786987287,66835.38111328182,95626.18836059619,332656.28790527565,342894.79260254145,101112.75104247977,335395.32988525165,507652.706940916,504640.4757226529,75611.65766601513,464228.3753662079,34240.14988037089,60359.76405761741,27534.402001953622,18458.235576171766,247049.40654296923,47900.34508300749,251421.1626074223,229216.7586865219,234170.08672607265,254683.6378271468,241587.4931420919,
7493,303.1448712589645,10.243767777777775,46769.04559899914,10405.184986816384,66699.30730743398,26892.31912829585,109117.27377276607,85242.18083996588,6325.711489257676,27686.24555944815,6550.737046875002,31119.584675231825,5608.533116149738,49201.70026916525,6521.95718261719,48779.02243273903,11183.776062256038,23813.435810852166,50494.055898559716,12894.813206420951,5820.857283325288,25578.260698242248,102189.96792358372,5786.247550781251,24273.77399682624,42238.92439013688,73631.23236297593,34617.23074273689,6298.8272357176365,5496.593182678267,6046.640929931737,104445.78006152344,
7628,353.2222372993856,33.49045555555555,6999.377541504919,10159.04959228586,15402.12142395046,5285.16534057614,14760.677020264273,20492.157215576502,21820.207647399286,23426.25465087967,36938.221087646,4514.968897705037,35704.22206542945,4337.159986571586,24097.16658508292,27435.230026244404,8488.307216797131,17687.181319579624,16973.393149414573,15063.804978026785,8977.745247193008,10260.566586303896,4190.387507324509,17119.766562499855,30118.76487548912,180854.4835473617,29853.66255127023,344654.3403832993,8491.470976562392,90864.8191992138,201258.7566284186,383270.1327075145,
