row ID,row m/z,row retention time,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,
2233,505.1895425481983,25.55321428571429,147446.66259872413,0,136634.68579933076,136651.90811004656,639.5152610778625,0,451116.68832366896,304655.2981767289,939.282947387683,0,0,454659.0187139885,616934.9207373041,626427.641099855,1046.486403808617,634606.8834851057,170128.70136352512,391610.7731295779,0,1729.470997924782,0,0,161203.0678872684,0,47366.635963744884,2392.883344421381,51808.77250244155,50359.36017517093,0,3260.700396881065,
2291,662.0281534103314,3.0907433333333336,688273.8089127194,493503.69391369633,700851.4222546386,1326977.4267416534,545128.8984936522,575334.385124756,23725.15619067382,62612.34783398444,61981.891097778345,51765.19378466794,152059.85749438472,142289.35204681402,153651.31314172363,83820.06327124019,253111.65635632322,169337.27606079102,470438.93628198234,722209.1777696535,61811.522906127946,162287.04477954106,585046.78186438,560607.408112671,593567.8845123294,677239.9520272218,124195.5298331299,444445.9670196533,216640.27036792,136258.83708825684,314548.3867064209,335446.47220874025,
2433,436.1688513799056,21.687166666666666,119631.74769653325,0,125739.36777587878,129331.74480224671,0,0,689494.7602563499,677755.3695581043,0,0,0,708962.7205554197,3113598.0985839902,3256512.349025871,0,3208650.8895092853,767218.37558838,754776.8825183129,0,0,0,0,775611.3003881834,0,2698388.974301753,0,2721554.569477537,2709767.5278686453,0,0,
2440,327.20986931072576,15.127018333333334,121765.70229589847,129963.15595556669,133429.8915174253,107402.56469238272,139224.10369290152,125892.50715197746,24161.1799321287,42679.74214355479,69789.77626281735,47051.707269775434,39820.042574951134,34840.14433081058,90568.86099560549,86627.20279809584,55293.77638415515,99994.07061206081,52286.83308020001,56011.58376321411,73367.45954296875,17439.60195703153,75899.08466595465,84374.22853207382,54921.330011962906,67389.09227941891,89399.49301672354,97303.46601635756,84019.95520166024,83031.24891381843,90898.41831689475,95422.14005737315,
2527,784.055142223519,2.573645,258283.4407150879,309703.3727232666,247777.59053033445,294341.4063020629,200513.5641557007,227948.13105328364,893069.5783653564,1193351.0272807465,1013526.917469116,1069924.6650855716,1145243.2836650086,1195372.265102203,848856.0074551393,1004746.14262883,886484.2787124021,1018873.1363538518,310713.9823444671,279936.66715551756,918348.0385870977,867695.2425130619,221110.5407549437,184556.71634747324,305258.13378393545,177049.76613049328,900155.4131998597,815484.4075877228,873852.0017884519,827332.1609191891,880488.8799158629,703458.1491560058,
2605,491.2087254926052,6.0341092592592585,114506.36885279848,0,120032.85671134194,78861.57065945442,0,663.8623593521155,486709.00157783524,475480.98230603064,0,0,0,428024.2737862545,335051.3971962051,319920.9169271627,0,349937.33527400205,1336177.4079530062,1229539.8436487443,0,0,0,0,1136326.5586229241,0,55926.942635177584,612.327091346736,47080.05967343143,53301.80433895106,0,624.4180953521688,
2660,457.1659168490851,11.811349999999997,87225.24048855616,0,86016.41723007217,79930.9662967987,0,0,116855.64498484813,112571.20045455956,1042.338291091934,0,0,108278.02738650519,608973.0504629206,612112.6883589167,0,592972.6175457151,146498.40907652292,134747.6037311705,0,0,917.7850582122774,0,137542.73102209455,0,817793.7317917495,0,828440.8621693107,835334.2164324343,0,0,
2788,353.22589477499616,18.095850574712646,135101.93485351573,122073.70690307627,339881.58627014176,240893.82523834176,113123.87242309617,171085.2656072993,3769.664013671767,2528.114550781217,2924.5000573730085,11285.893886413436,7298.632599792548,7656.29706817616,19980.14489624001,17838.104010620555,5004.757075500443,20490.248973998852,20603.262088623207,0,14440.43658264168,16193.853303833079,26049.49016235342,17503.449314270187,2033.1245819091214,24059.68160583506,10628.26814147927,20301.78155090318,18319.840359497164,11748.199236145178,16225.817672424286,23650.13446960448,
2920,491.2090516097869,8.485947916666666,85660.49634136952,0,82023.74299786362,81344.32154524224,0,0,90110.45355264285,96852.70709825138,0,0,0,100097.80239636224,60788.849941864,47406.27865368642,640.8601684417633,49623.64518164058,110679.08736332704,111064.52085721598,0,0,0,0,104695.59448724358,0,1172.550018066396,0,3979.166686233525,0,0,677.8989552993827,
2943,305.15116721426415,1.6517499999999998,39821.45814398192,22263.00428826902,52025.798387351984,34571.219152771024,35290.81259484865,37544.37882609562,101169.39775231929,72116.5345773621,33144.98169274903,9719.759927856456,20682.138580307022,85437.94942532352,60788.29841577152,70225.27875366206,111731.59441349802,86586.86859123231,68745.80427325434,75326.045223999,55685.747298980685,78840.22126190184,62462.53180499268,55719.000465820325,59622.227159179645,62054.97185830692,51383.89099291994,49052.98209716796,9091.327772171033,50618.375304687506,47509.86783166507,55471.10600845336,
3356,465.19522497972645,15.506114912280706,102931.21622714233,0,91027.08322076422,87598.70020907599,0,0,33398.46448379518,32043.376265670795,0,745.9815253295783,0,26957.871323242074,151487.31575733944,148606.63872457872,0,146361.16591546618,33160.58567346199,29111.864940551783,0,617.3959877014031,0,0,22944.817803665228,0,30602.702892578163,667.191679588323,26502.32515753169,30162.759934692396,722.0792439651339,0,
3413,435.1831302707781,5.678808333333333,68126.35081143194,0,70890.86627789307,66578.63482205196,665.1072343750014,634.8040952682475,37397.93898509218,35781.722076065045,657.2229792785703,0,0,34648.094797531165,967699.2510473938,1014658.5801193684,665.1679840545669,976185.3058503418,10517.628014831558,10296.38597964478,0,0,0,0,10713.008685455312,777.5918270874024,0,0,2034.1513261871269,0,0,0,
3871,355.2429885021133,25.72617857142858,0,113465.11664672855,0,13655.617431641145,124154.97013916049,129357.27358184772,183053.14700927868,185529.25050964332,391493.835995483,257706.04570190472,284338.2498144527,168603.10650299018,195204.30648559635,175402.35221923716,175612.0256103514,188395.2126837165,64809.742783202724,57316.42580108658,186580.34505004837,171455.55336425678,100522.08687255831,100722.99230590796,55923.41425720243,93388.99317382765,298277.40822753956,369078.26602356095,299541.00876067986,299852.7291430651,337796.59383727954,368396.4107385263,
3889,331.24726305049103,21.64346666666667,103206.35266662575,128093.21325744667,89401.13378906225,92952.76398559596,116716.2820861814,116909.48325805715,491843.0194970713,504308.39596679667,686117.1870971661,653578.6362115503,666161.4364172347,517711.85418090696,1427661.382344972,1541454.818300778,1659463.8545642055,1432339.9694140647,175380.82985778854,167977.3916796882,1657317.9954870562,1755785.969285274,250748.48206909237,248612.67193237302,157579.73220031717,268872.54274536116,1721549.3045715285,2342135.2187896683,1755111.604252931,1689250.9365209928,2184510.287934575,2437836.621903085,
4360,313.1527148502546,4.737842222222222,56308.98251470945,70280.56846005238,70234.23549597175,64078.937664978046,55480.01817309568,60983.67279675292,33253.9575489807,38596.52934664915,35304.952792968725,34157.52056671143,33048.93109570309,37216.627946151755,43389.56762269589,46070.96525634761,45922.30107211305,35866.18043994138,7989.235180053716,12157.231203521724,40435.0811397705,44146.2349476318,16611.449381584156,13068.55141793821,13297.140626953147,12781.68285049438,15640.194218063383,14292.975409210178,14468.371767394969,10839.843123275763,21120.396581268295,9491.417589843733,
4395,393.22339124530765,8.813147222222222,86601.51538409415,79558.89716632094,86402.39342095946,89020.81518991095,88064.55946899415,80904.78354269404,31551.204785064845,24513.23171514901,41291.14599032604,39196.83879159545,30059.124942108254,27288.550923675568,22196.48653173829,23445.650276855446,34547.819202575716,25518.889842285203,25644.420078826894,28853.530781280417,28457.365083801196,32504.67387289425,42187.11769812013,61597.133630981516,20335.48397451787,36841.481657074,158882.55207452402,250995.47967651367,103940.69410375983,114395.4469357911,214908.41553228765,159499.36994757102,
4476,417.22437990743975,16.351084999999998,80168.14349456778,125375.07819644167,77294.48938134774,82422.65053472895,55884.28446313501,106905.20092730729,43030.1687962188,41059.26109524519,106879.33104437252,55271.69854788194,46315.9050240172,34615.63539712546,655777.5203384093,270239.71100235026,45426.945262817215,256909.33306741357,49181.58480027759,44685.33785922247,54372.82207641586,104329.57532682778,42805.12976681539,46782.960063720995,40290.454164855924,45972.81974804701,158163.46866632078,28598.58998754879,77218.16534951769,137490.6898904724,7204.569828064047,10163.971911254841,
4632,348.2138028955804,1.709226111111111,19284.637675476046,21812.65216738893,19526.648341278073,17927.834304550164,19738.292742004378,19806.04144689941,14947.402972167996,26892.895939407383,14756.387589477543,20865.517727661085,31390.927496261567,33556.199109237656,12286.75847460934,22844.9608362427,28927.822851043667,28401.798501464815,25196.96354052734,23991.37812417603,23495.658037719757,27930.798959503205,21501.141802612266,22093.900104980457,18932.39535131837,23589.4817532959,29795.533640899674,33788.970455512994,28049.782509643537,26050.373873443652,25812.90732128906,31004.12479193115,
4659,499.1789495126664,26.129755555555555,89133.99146850569,0,81896.53947631812,88358.0697290042,0,0,39281.81843566888,38804.20388641331,0,0,0,31003.77194305444,47425.06773651131,35190.72502929656,0,42792.16124572727,32140.356432190074,26666.37048492461,0,0,0,0,29165.766135864113,0,195633.65455322195,0,226212.5156970217,195194.08145751964,0,0,
4728,357.25996968958015,31.341268115942036,114117.30892822279,97779.9483007806,112320.96562316893,105017.65751281739,102514.94846588148,105075.22556579574,0,0,0,164791.45372863906,147274.43695312543,135238.38682983496,456332.4033959967,0,293522.4855725088,0,33450.39633148171,17444.44456481939,0,0,44896.331536865044,25419.847564696716,23571.400652466058,45252.87875762927,124631.02397094686,197517.5076000989,147297.47077880774,153554.74600952023,140997.78309692396,72127.17536865207,
4745,331.2442781970868,24.29604761904762,0,167000.78899719229,73125.27847228992,115111.3196594236,169059.83050659165,99331.3718212891,43993.55679260249,32273.270833740255,68826.24806945823,69721.49300231908,72412.4143060303,25276.265662231253,465597.4134295649,485318.70677490416,506995.1306396491,439664.19808532513,58647.934298706175,27337.70055053701,477543.61379394593,420781.88294433866,109966.25940795879,109388.55318725591,51085.63448303211,76147.47477661169,212303.42680664064,375518.77054443327,210802.71196533184,206161.18458251996,0,360404.8822216792,
4792,594.2739101471168,10.045765384615386,67273.96209854125,0,63009.64002757261,58202.732926681616,0,0,5054.368770721432,4590.851975227361,0,858.7291481628438,0,5005.496865814221,25743.199010360706,21149.236733367998,0,18060.511005187946,4781.696597442666,13801.694816940299,0,0,0,0,0,0,0,0,750.7409248352026,0,0,0,
4803,514.2857620140064,18.761565476190476,28320.323908691294,64944.20158203182,0,0,167714.99316650387,177130.00959960915,120514.9062817383,189391.68846801796,98876.83620239225,98655.7711596678,84193.111827393,77960.91038940409,207729.22925537123,121930.10703735417,50416.98605468696,128125.21284545858,88834.99076293988,58749.842695313455,308620.68806274416,136991.17229125963,184211.03193725582,156582.65851196327,117016.4413110353,76416.82754516606,533502.9585363773,196334.64485229502,264496.5659399415,109619.95724853585,910148.1976025394,396197.860855712,
4938,477.1950378705616,8.469700000000001,55648.76946157837,0,60572.99944232165,58046.78885761263,0,666.0834374999978,12716.334717224085,12515.824066772464,0,0,0,12074.86127980043,118799.95309741213,117773.54553370639,0,124503.19431146236,8203.41859220889,15007.716491462692,0,0,0,0,11397.885990829414,0,35362.99219403078,0,34444.68821771245,35524.02578527823,0,0,
5023,746.0997013264979,1.7159411111111105,13672.095555374117,19656.995156692523,15341.155768432622,20998.105609573347,23959.452588088974,21846.096780883763,47909.46897817995,87354.33938084415,59618.88898858644,61512.142094909614,96471.57201428217,120164.09558204647,48019.39776498412,55043.811546897916,48547.07519515982,54095.964860046384,21207.6437036438,28543.130592803947,53856.46604577641,48250.70648239141,12296.289685897802,17579.682798461905,23260.916731231715,18654.538738403324,61283.709682556146,37666.19238848115,39820.20720956418,43066.03580139159,53915.81403741455,46836.81410853577,
5334,485.16113856781965,20.89054761904762,0,0,75392.18699432374,71020.3517248535,0,0,214578.39016723557,196911.47567260827,0,0,0,158047.286566772,502433.16090179316,509380.42491455254,0,514441.8330847152,210333.42515106197,188469.59643676752,0,0,0,0,207809.49945556597,0,511312.3954992675,0,509155.70934387296,511026.6125244156,0,0,
5338,353.2267378724738,33.50132098765432,20318.09918457009,18002.615927734878,17858.158317871377,15402.121423950462,31205.74053649951,39482.99349975569,19130.76804687443,20195.99386474645,21630.623183593467,35704.22206542945,17421.013221434914,31050.353178710637,22766.824880981516,18891.316552734796,0,17840.04909667975,15063.804978026783,8936.949645385648,11049.872175292687,0,0,5026.865758056525,17119.766562499855,25001.50759033232,187307.8689038072,383270.13270751457,201258.7566284186,164978.85300659394,90864.8191992138,356371.35717529175,
5438,473.14043295542683,11.793478431372549,51063.47170986945,691.5802743454033,53139.21880914316,47308.700891937166,984.1174873962351,0,71970.62524209602,66322.27573699958,0,0,0,64209.203127441426,492608.35967211856,457653.3328224482,0,464055.35547424294,81507.53713569645,83576.8809076232,0,0,0,0,75753.67708386201,0,724168.711770967,0,715977.511458312,699967.2580154113,0,0,
5777,421.16673152643665,5.2860982142857145,50290.44354254154,2417.1615028228744,47678.48686352545,47612.76367736815,1712.2715653381272,1116.634278686526,14327.004488677958,13806.961078857406,0,2169.645321250913,766.689552612298,15066.566182785038,228974.2617285767,244955.99637817373,4033.0881369400013,235643.94441461167,34968.70597161103,38164.42544110111,5928.620960083013,919.1897914428793,0,882.5918479003908,33187.39362646487,937.2849999999908,86637.14235823826,14977.107306274418,86649.74853855123,89720.12210540772,4580.6561690063645,9962.21747209167,
5795,328.2714196498415,1.691308888888888,33356.99785798644,43593.60576319885,42145.256279647816,38419.97535473634,33638.93804107664,36010.55887811279,50770.74002410888,61617.13957867435,71581.8741899567,76846.40283645627,80176.86417054747,61012.558626075726,50832.44031955719,54000.49455294798,61155.77355242921,50498.80233367919,39074.097343566886,41823.76253353881,51435.30540891265,59691.92610556032,41356.75013800048,43210.04095642089,39519.58010659792,44018.78486782837,59815.94239947511,53495.592715454084,53940.68391247557,57406.40482916261,60444.18446105959,57853.76768896484,
5797,393.1249773215343,9.966264444444443,63529.23888572678,0,62993.64337063599,63751.94013294985,0,0,161044.5421284329,155531.7208884584,0,0,0,158140.12380880723,296717.39571440144,301935.7727295838,0,287270.8786201474,178893.81480833434,159436.43648693842,0,0,0,0,171755.35447830177,0,177121.46088606244,0,176539.24663510144,167058.52079824815,0,0,
5905,489.197179985112,30.240211538461534,83831.94621795668,0,80654.80065551776,83904.01420959466,1550.6368054199386,1840.2384930419682,83685.75113952634,75764.0813562005,1199.9376838684584,1312.8554466247183,0,0,40946.31049667355,30308.004242553634,1103.453789672837,36301.85815032981,492014.55232726934,488339.1258663943,1464.6109672545967,1243.740363311732,1180.6222908019681,758.5485092162987,401330.61317382887,980.6293380737369,269534.13569244405,0,259647.5478828415,273637.2394332881,970.1965661620967,984.1869226074438,
5923,303.14519750779226,15.941376111111111,256172.1681625972,90374.83616735814,181369.6911168212,92204.83742175292,156396.10269384802,63210.649884948754,44335.55582922357,193872.064835205,65341.56381872575,105859.42287219246,176287.55798828122,100725.51263830575,134384.68987170386,217663.2172836916,81685.64391345206,71967.53728173806,60842.382326904444,37283.593302124,23489.71246459954,46695.23314587399,185546.380518311,165020.2896466064,52378.63388012676,253494.16338000493,128203.57682019036,64048.4949829106,105196.7179534908,53050.267100585865,87064.57392541537,22622.00548364249,
